@relation 'cellcycle0.names'
@attribute cln3-2                                  numeric
@attribute alpha7                                  numeric
@attribute alpha98                                 numeric
@attribute alpha105                                numeric
@attribute cdc15_10                                numeric
@attribute cdc15_30                                numeric
@attribute cdc15_90                                numeric
@attribute cdc15_120                               numeric
@attribute cdc15_150                               numeric
@attribute cdc15_160                               numeric
@attribute cdc15_180                               numeric
@attribute cdc15_200                               numeric
@attribute cdc15_230                               numeric
@attribute cdc28_60                                numeric
@attribute cdc28_90                                numeric
@attribute cdc28_120                               numeric
@attribute cdc28_130                               numeric
@attribute cdc28_160                               numeric
@attribute elu30                                   numeric
@attribute elu90                                   numeric
@attribute elu120                                  numeric
@attribute elu150                                  numeric
@attribute elu210                                  numeric
@attribute elu300                                  numeric
@attribute elu360                                  numeric
@attribute elu390                                  numeric
@attribute class {11.02.03.01,01.04,43.01.03.09,32.01,12.04.01,14.10,20.09.07.03,16.03.03,42.01,01.05,20.03,01.03.01.03,10.01.09.05,11.02.03.04,12.10,01.05.25,16.19.03,11.04.03.01,34.11.03.07,14.04,16.01,43.01.03.05,42.16,12.01.01,01.07.01,20.09.07,32.07,01.05.02.07,01.06,20.09.04,20.01.13,01.06.02.01,11.06.02,10.01.05.01,20.09.13,14.07.02.02,12.07,14.13,10.03.01,10,16.03.01,42.04,34.01.01.01,01.01,11,20.01.01.01,20.01.03,11.04.01,01.03.01,14.07.11,20.09.18,20.01.07,20.01.15,14.01,01.06.06.11,14.13.01.01,10.03.02,20.01.10,01.02,99,32.01.01,14.13.01,02.13.03,14.07.05,01.03.04,16.21.07,14.07,40.01,12.04,10.01.05,42.10,10.03.01.01,01.01.06,10.03.04,01.01.09,20.01,20.09,11.04,18.02,02,01}
@data
-0.49,-0.11,0.2,0.01,0.16,-0.07,-0.02,0.23,0.01,0.03,0.41,0.4,-0.69,0.08,0.0965292,0.67,-0.21,0.0343796,0.01,-0.11,0.11,-0.03,0.22,-0.46,0.02,0.33,01.04
0.06,0.31,-0.2,-0.32,-0.56,-0.03,-0.01,-0.04,0.06,-0.94,-0.175,0.29,-0.24,-0.03,0.51,-0.23,-0.17,0.25,-0.31,-0.12,0.15,-0.11,0.12,0.04,-0.12,-0.07,12.10
0.24,-0.26,-0.17,-0.21,-0.15,-0.07,0.01,-0.42,0.15,-0.5,-0.47,0.01,0.36,-0.23,0.5,-0.02,0.09,0.34,0.6,-0.04,-0.29,-0.5,-0.16,0.04,-0.01,-0.21,14.13.01.01
-0.04,-0.62,0.27,-0.26,0.66,0.63,0.35,-0.12,0.18,-0.74,-0.65,-0.15,-0.27,-0.1,0.19,-0.0155072,0.02,0.07,-0.18,0.6,0.61,0.51,0.09,0.21,-0.66,-0.18,16.03.01
-0.79,0.01,0.61,-0.1,0.31,0.08,-0.0427612,-0.19,0.172615,0.56,0.5,0,0.34,-0.04,-0.51,0.11,-0.05,0.45,-0.05,0.53,0.29,-0.21,-0.18,-0.28,-0.23,0.03,43.01.03.05
0.48,-0.4,0.25,0.02,0.14,0.11,0.45,-0.57,0.09,-0.46,-0.32,-0.37,0.61,0,0.14,-0.03,0.0378049,-0.07,-0.15,0.2,-0.23,-0.11,0.03,-0.31,0,0,16.03.03
-0.58,-0.04,0.15,-0.21,-0.07,-0.17,-0.1,2.21,-0.11,0.17,-0.11,-0.112,0.04,0.07,-0.07,-0.26,0.12,0.09,-0.23,0.3,0.21,0.15,0.09,0.06,-0.16,-0.02,14.07
-0.327917,0.1,-0.07,-0.05,-0.09,0.41,0.04,-0.37,0.14,-0.58,-0.3,0.14,0.14,0.17,-0.1,0.03,0.18,0.18,-0.13,0.25,0.23,0.07,-0.05,-0.07,-0.13,-0.03,11.02.03.01
-0.219622,0.2,-0.26,-0.03,0.00308357,-0.16,-0.38,0.34,-0.04,0.01,-0.07,0.36,-0.08,0.16,-0.25,0.04,-0.06,0.24,0.15,0.04,0.02,0.12,-0.24,0.38,-0.46,0.48,11.02.03.04
-1.03,-0.86,-0.86,-0.41,-0.0663878,-0.0112687,0.13,1.86,-0.85,-0.75,-1.4,-0.09,1.17,-0.28,1.54,-0.13,0.28,0.88,1.11,0.18,0.16,0.09,-0.25,0.08,-0.32,-0.02,01.04
-0.67,0.46,0.02,0.37,-0.0663878,-0.0112687,-0.45,0.22,-0.18,-0.36,-0.55,-0.33,0.74,0.04,0.14,0.02,0.0572674,0.16,-0.05,0.08,0.37,-0.02,0.14,-0.16,-0.19,0.21,01.04
0.4,-0.84,0.14,0.46,-0.0185714,0.172062,-0.0498913,-0.121064,0.217241,-0.0743617,-0.0522222,-0.0537778,-0.0224468,0.02,-0.13,0.42,0.0624242,-0.4,-0.43,0.39,0.19,0.24,0.24,0.43,-0.33,-0.27,10.03.01
0.28,-0.27,-0.28,0.6,0.105,-0.54,-0.16,-0.54,-0.14,-0.44,-0.22,0.13,1.21,-0.1,0.46,0.37,-0.0388889,0.03,0.21,-0.18,-0.35,-0.16,0.07,-0.19,0.09,0.21,16.19.03
-0.71,-0.48,0.18,0.33,0.03,0.4,0.31,-0.92,0.19,-0.6,-0.99,-0.5,0.29,0.12,-1.54,-0.33,0.4,0.72,-0.31,-0.26,0.32,0.57,0.62,-0.1,-0.12,-0.16,12.01.01
-0.38,0.03,0.03,0.07,-0.181158,-0.09,0.13,-0.58,0.51,-0.29,0,-0.42,0.66,-0.01,0.69,-0.187812,0.29,0.48,-0.26,-0.12,-0.14,0.14,0.1,-0.48,0.2,0.15,12.01.01
0.21,0.09,0,0.27,0,-0.571667,0.0372727,-0.06,0.228333,-0.02,0.193846,-0.0184615,0.22,0.11,0.87,-0.23,-0.01,0.44,-0.36,-0.46,-0.08,-0.07,0.33,-0.05,0.25,0.08,02.13.03
-0.18,-0.54,0.11,0.07,-0.38,-0.71,0.09,-0.3,-0.59,-0.01,0.26,0.17,0.7,0.59,-0.39,0.46,0.26,0.0206516,0.07,0.27,0.18,0.27,0.05,0.31,-0.48,-0.19,11.02.03.04
0.07,-0.57,0.31,0.81,-0.181158,-0.105625,0.00963918,-0.0545989,0.231641,-0.151526,-0.145815,-0.256995,0.131164,0.29,0.214172,-0.32,0.6,0.75,-0.38,0.69,0.24,-0.15,0.16,-0.11,-0.18,-0.33,12.01.01
-0.18,-0.2,0.17,0.16,-0.0630769,-0.0452632,-0.064386,-0.110702,0.19037,-0.0852632,-0.00175439,-0.0385714,-0.0243103,-0.06,0.37,0.56,-0.03,0.18,-0.37,0.05,0,-0.37,0.28,-0.11,0.05,0.17,01.07.01
-0.25,1.58,0,0.46,-0.79,-0.65,-0.65,0.86,-0.26,0.18,0.96,0.39,0.31,0.26,0.14,0.06,0.128649,0.31,0.01,0.12,-0.26,-0.09,-0.03,-0.03,-0.01,0.29,20.09.18
-1.22,-0.41,0.02,-0.16,-0.71,-0.71,-0.37,0.69,-0.31,0.76,0.28,0.52,0.11,0.22,-0.05,-0.16,0.0217391,-0.51,-0.63,-0.21,-0.09,0.01,0.31,-0.16,0.64,0.21,20.09.04
0.01,-0.35,-0.11,-0.16,0.3,0.73,-0.26,-0.71,0.42,-0.21,-0.21,-0.23,-0.24,0.18,0.01,0.05,0.00409091,-0.42,-0.49,-0.32,0.4,0.79,0.42,0.28,-0.32,0.03,16.03.01
0.00125,-0.04,0.19,0.12,-0.54,-0.49,-0.08,0.44,-0.03,0.03,0.34,0.15,0.43,0.3,0.79,-0.39,0.5,0.72,-0.3,-0.23,0.15,0.23,0.61,-0.02,0.07,-0.02,12.04
0.11,0.69,-0.04,0.21,-0.98,-0.69,-0.38,-0.45,0.56,-0.00369565,0.136739,0.10913,0.0995745,-0.52,0.33,0.43,-0.034,0.33,0.2,-0.17,-0.63,-0.93,0.04,-0.93,0.29,0.59,32.01
0.23,-0.43,0.22,0.12,-0.26,-0.14,0.3,0.08,-0.2,0.32,-0.43,-0.32,0.07,0.44,-0.06,0.15,0.05,-0.33,-0.51,-0.38,-0.18,0.14,0.13,0.02,0.16,0.17,43.01.03.05
0.74,-0.56,0.09,-0.18,-0.163357,-0.69,0.25,0.26,0.2,0.03,-0.23,0.12,0.07,0.55,0.16,-0.02,0.02,0.05,-0.38,-0.1,0.11,-0.08,0.2,0.15,0.15,-0.12,01.05
-0.18,-0.38,0.1,-0.29,0.21,0.25,-0.27,-0.17,-0.16,0.01,-0.42,-0.77,0.66,0.14,0.45,-0.22,-0.0189583,0.18,-0.1,0.12,0.23,-0.14,0.17,-0.01,-0.19,0.03,14.04
-0.94,-0.26,-0.02,0.24,0.78,0.46,0.08,0.11,-0.19,-0.79,-1.02,-0.21,0.14,0.07,0.44,-0.29,-0.0329412,0.36,-0.22,-0.25,-0.2,-0.1,-0.22,-0.14,0.45,-0.04,16.01
0.75,-0.08,-0.08,0.36,0.104638,0.303288,-0.0028169,-0.135286,0.0769565,-0.126479,-0.00521739,-0.136825,0.00225352,0.05,0.35,0.04,0.00409091,0.17,0.12,-0.34,-0.56,-0.41,-0.08,-0.49,0.34,0.21,16.03.01
0.4,-0.04,-0.16,0.31,0.97,0.29,0.06,0.87,-0.37,-0.16,-0.21,0.28,-0.51,0.45,-0.42,-0.17,-0.53,-0.32,-0.69,0.14,0.56,0.55,-0.03,0.14,-1.05,0.13,10.03.01
-0.6,-0.46,0.53,0.21,-0.02,0.4,-0.33,-0.04,-0.37,0.1,0.23,0.09,0.23,-0.21,0.66,0.4,0.11,0.145,-0.15,0.32,0.53,-0.1,-0.11,0.04,-0.08,-0.25,32.01.01
-0.54,0.13,-0.16,-0.02,0.11,0.31,0.09,0.37,0.09,0.02,0.06,0.03,-0.02,-0.05,-0.64,-0.76,0.3,-0.42,0.37,-0.09,0.09,0.09,-0.12,-0.2,-0.03,-0.1,20.09.18
-0.54,0.12,0.07,0.5,-0.0577124,0.03,-0.55,0,0.62,0.32,0.46,0,0.0779747,0.05,0.2,0.11,-0.0189583,-0.09,0.07,0.1,0.03,0.05,0.02,0.2,-0.26,-0.06,14.04
-0.1,0.45,-0.09,0.21,0.15,0.41,-1.21,-0.13,-0.04,-0.35,-0.98,-1.42,0.83,-0.02,0.01,0.16,-0.32,0.19,-0.29,0.45,0.3,0.42,0.26,-0.14,-0.27,-0.16,11.02.03.04
-0.51,-0.37,-0.06,0.36,1.15,1.1,-0.2,-0.27,0.07,-0.65,-1.27,-1.22,0.41,0.37,-0.04,-0.27,0.05,0.4,-0.42,0.68,0.76,0.81,0.31,0.13,-0.78,-0.17,11.04.01
-0.89,-0.86,0.17,-0.05,-0.69,-1.63,0.74,1.6,-0.73,-0.4,-0.73,1.02,0.14,0.51,0.92,-0.3,0.16,-0.04,-0.34,-0.54,-0.13,-0.37,-0.02,0.19,0.39,0.06,18.02
-1.4,-0.34,0.19,0.1,0.19,0.34,-0.63,-0.26,0.51,-0.07,0.02,-0.51,-1.45,0.11,0.16,-0.04,0.0197368,-0.42,-0.34,-0.0106383,0.2,-0.07,0.25,-0.09,-0.07,0.34,43.01.03.09
-0.49,0.01,-0.44,0.17,-0.00844961,-0.08,-0.0932171,-0.194783,0.0961111,-0.200866,-0.0293117,-0.053125,0.175415,0.24,-0.13,-0.14,0.11,0.01,0.1,-1.07,0.04,0.1,-0.02,0.09,0.04,0.1,16.01
1.76,-1.06,0.87,0.95,-2.35,-0.38,-0.04,-1.42,1.2,1.27,1.02,-0.18,-0.72,0.3,0.26,-0.18,0.18,-0.18,-1.09,-0.71,-0.2,0.64,0.62,0.47,0.44,0.46,42.01
-0.64,0.41,-0.25,0.32,-0.22,-0.03,-0.31,-0.06,-0.19,0.08,0.05,0.21,0.57,-0.45,-0.48,0.03,-0.36,0.0845902,0.11,0.18,0,0.02,-0.07,0.01,0.01,0.02,01.07.01
-0.29,0.03,-0.0260606,0.22,-0.09,-0.04,-0.47,0.7,-0.03,0.37,0.4,0.26,0.29,-0.14,-0.09,0.08,-0.09,0.48,0.67,0.53,-0.72,-0.03,-0.11,-0.77,0.28,0.28,42.16
0.04,0.16,-0.03,0.05,-0.01,-0.01,-0.49,-0.59,0.08,-0.18,0.35,-0.06,0.13,-0.2,0.11,0,0.11,-0.06,0.34,-0.5,-0.53,0.01,0.36,0.11,0.21,0.39,01.04
-0.01,-0.39,0.23,0.12,-0.160448,0.26,-0.0833333,-0.13403,0.157692,-0.0977612,0.0141538,-0.0523438,0.122537,-0.13,0.57,0.02,0.148286,0.5,-0.53,-0.4,-0.29,-0.09,0.34,-0.04,0.33,0.03,14.10
-0.23,-0.18,-0.14,-0.05,0.25,0.0514885,-0.0932171,-0.194783,0.0961111,-0.200866,-0.0293117,-0.053125,0.175415,0.07,0.05,0.22,-0.0329412,0.16,-0.01,-0.27,-0.29,-0.1,-0.04,0.63,-0.12,0.12,16.01
-0.42,-0.06,-0.09,-0.16,-0.01,-0.18,-0.16,-0.88,0.1,0.21,0.34,-0.05,-1.42,0.26,0.07,-0.29,0.4,-0.01,-0.19,-0.12,0,-0.03,0.21,-0.03,0.03,0.23,16.01
0.32,0.06,-0.28,-0.1,-0.53,-0.17,-0.86,0.32,-0.55,-0.06,0.36,0.09,-0.38,0.14,0.17,-0.19,-0.24,-0.07,-0.1,0.14,-0.15,0.13,0.01,-0.08,-0.33,0.06,11.02.03.04
-0.29,0.15,0.08,-0.16,0.2,0.07,-0.34,0.12,0.96,-0.32,-0.41,0.42,-0.34,-0.11,0.63,-0.14,0.44,0.91,0.03,0,-0.13,-0.18,-0.16,0.29,-0.06,0.04,01
-0.32,-1.04,0.2,0.14,0.02,0.26,0.22,-0.74,0.02,-0.2,-0.14,0.05,-0.12,0.26,-0.15,-0.187812,0.19,0,-0.43,0.38,0.76,0.5,0.19,-0.17,-0.51,-0.15,12.01.01
-0.56,-0.05,-0.3,-0.05,-0.3,0.47,0.04,-0.22,0.47,-0.12,-0.12,-0.14,-0.22,-0.31,0.13,-0.04,-0.0329412,0.42,-0.05,-0.25,0,-0.17,-0.02,0,0,0.1,16.01
1.51,-0.85,-0.05,0.03,0.43,1.29,-1.17,-0.49,1.28,0.9,-0.17,-0.87,0.01,-0.62,0.5,0.32,0.04,-0.57,-0.84,0.13,0.53,0.9,0.52,0.16,-0.37,0.05,01.04
-0.27,-0.32,-0.08,-0.08,0.67,0.89,0.05,-0.29,0.28,-0.18,0.0133333,-0.18,0.03,0.11,0.11,-0.01,-0.23,0.14,0.18,-0.12,0.25,0.1,-0.17,0.23,-0.15,-0.03,10.01.09.05
0.82,-0.31,0.1,-0.05,-0.06,0.09,-0.95,0.39,0.17,0.76,0.44,0.17,0.3,0.23,-0.16,0.26,0.0866667,-0.69,-0.37,0.03,-0.08,0.47,0.45,-0.31,-0.08,-0.07,14.07.11
-0.49,-0.182143,-0.28,-0.17,1.05,0.77,0.41,0.32,0.14,-0.18,-0.32,0.09,-0.85,0.09,0.31,-0.42,0.00409091,-0.03,-0.09,0.07,0.17,-0.06,0.31,-0.31,-0.25,0.15,16.03.01
-0.97,-0.37,0.24,-0.06,-0.73,-0.4,-0.2,-0.15,0.27,-0.34,0.27,-0.25,0.25,0.01,0.16,-0.14,0.48,0.6,-0.26,-0.2,-0.3,-0.08,0.54,-0.24,0.36,0.03,16.03.01
-0.17,-0.45,-0.22,0.022695,-0.08,1.2,0.21,-0.23,0.11,-0.67,-0.09,-0.07,-0.22,0.55,-0.53,-0.32,0.0317442,-0.27,-0.29,0.17,0.8,0.49,0.09,0.14,-0.43,-0.18,43.01.03.05
-0.283667,-0.0914286,-0.0254098,0.0491667,-0.79,-0.06,-0.68,-0.04,0.43,0.28,0.39,0.11,0.09,0.13,-0.1,0.22,0.33,0.00118644,-0.130984,0.101475,0.19623,0.129344,0.0372131,0.0155738,-0.153443,-0.032459,16.03.03
-0.3,0.27,0.12,0.17,0.08,-0.37,0.46,0.12,-0.37,0.15,-0.16,-0.16,0.11,-0.28,-0.43,0.03,0.00894737,0.29,-0.38,0.07,-0.02,-0.17,0.21,0.29,-0.02,0.21,12.10
-0.43,0.02,0.03,0.1,0.26,0.19,-0.11,-0.63,-0.11,0.04,-0.67,-0.33,0.7,-0.17,-0.06,-0.63,0.16,0.17,0.14,0.17,-0.13,-0.47,-0.09,-0.15,0.27,0.11,01.05
0.67,-0.54,0.33,0.26,-0.02,-0.1,-0.73,0,0.95,0.4,0,0.16,-0.22,-0.28,-0.31,0.24,0.09,-0.14,-0.07,0.16,-0.22,-0.09,0.31,0.03,0.07,0,01.05
-0.219622,-0.29,0.14,0.25,-0.15,0.45,-0.01,-0.2,0.65,-0.06,-0.13,0,0.49,-0.12,-0.48,-0.03,0.00829787,0.05,-0.37,0.42,0.01,-0.14,0.12,-0.32,0.05,0.01,11.02.03.04
-2,0.59,-0.21,-0.4,-1.07,-0.64,-0.05,0.71,-0.07,-0.31,-0.73,0.3,-0.4,-0.17,0.39,-0.25,0.128649,0.44,-0.35,-0.64,-0.3,-0.59,0.32,0.05,0.45,0.26,20.09.18
-0.36,0.2,-0.14,0.05,0.29,0.02,-0.13,-0.63,0.15,0.04,0.35,-0.13,0.59,-0.54,0.34,-0.18,-0.0329412,0.4,0.38,-0.48,-0.48,-0.45,0.01,-0.05,0.27,0.44,16.01
-0.29,0.57,-0.4,0.09,-0.71,-0.31,-0.2,0.3,0.02,-0.17,0.44,-0.23,0.65,-0.25,0.2,-0.18,0.23,0.18,0.03,-0.33,-0.34,-0.48,0.06,0.08,0.4,0.34,01.04
-0.32,-0.36,0,-0.27,-0.35,0.14,-0.21,0.53,0.19,0.37,0.0994444,-0.0288235,0.28,-0.01,0.3,-0.33,-0.0847368,0.06,-0.1,-0.16,0.52,0.39,0.05,0.09,-0.17,0.03,99
0.21,-0.16,0.12,0.15,-0.3,-0.12,-0.19,-0.37,0.13,0.11,0.25,0.13,0.27,0,0.44,-0.52,0.48,0.4,-0.23,-0.39,0.22,0.33,0.18,0.25,-0.32,0.06,01.04
-2.64,2.35,-1.44,-1.32,-0.27,0.35,-0.85,0.15,0.21,0.84,0.0935294,-0.0934375,0.79,-0.06,-0.88,-1.34,-0.61,-0.12,-0.42,0.7,0.76,0.87,0.44,-0.35,-0.66,-0.37,34.11.03.07
-0.38,-0.13,0.02,-0.28,-0.09,0.04,-0.04,0.12,0.12,0.12,-0.03,-0.04,0.08,-0.47,0.08,0.0329508,0.54,0.63,-0.09,0.09,0.18,-0.02,0.28,-0.13,-0.2,0.12,01.07.01
-0.12,-0.08,0.09,0.09,0.31,-0.17,0.12,0.57,-0.23,0.3,-0.15,0.42,-0.2,-0.07,0.26,0.08,0.0277778,0.03,0.1,0.09,0.16,0.32,0.32,0.02,0.18,0.28,20.01.07
-1.43,1.11,0.19,-0.1,0.8,-0.94,-0.43,0.6,0.31,0.09,0.63,0.0252632,0.69,-0.55,-0.7,-0.49,-0.39,-0.67,-0.03,0.15,0.06,0.18,0.46,0.2,-0.29,-0.2,01.04
-1.22,0.22,-0.27,-0.19,-0.7,-1,0.33,0.02,0.4,-0.11,-0.4,-0.23,0.05,-1.62,0.52,0.6,0.54,1.09,-0.16,-0.27,-0.03,0.03,-0.18,0.02,0.34,-0.05,32.01
-0.34,-0.63,0.01,0.34,1.17,1.1,0.35,-0.27,-0.08,-0.59,-0.99,-1.33,-0.15,0.33,0.06,-0.16,-0.08,-0.01,-0.34,0.66,0.85,0.86,0.24,0.09,-0.69,-0.15,11.04.01
0.01,0.17,-0.26,0.21,0.14,0.37,-0.08,-0.55,0.47,-0.29,-0.12,-0.55,0.55,-0.23,0.17,-0.05,0.0317442,0.17,0.21,-0.3,-0.39,-0.38,-0.12,-0.34,0.09,0.15,43.01.03.05
-0.03,-0.39,0,0.39,0.13,0.46,0.15,-0.69,0.31,-0.8,-0.44,-0.21,0.45,0.02,0.36,-0.08,0,-0.03,-0.35,0.3,0.33,0.08,0.02,0.12,-0.27,-0.09,11.04.03.01
0.52,0.27,-0.24,0.07,-0.31,-0.53,-0.31,0.49,0.05,0.45,-0.2,0.45,-0.29,0.05,-0.01,0.33,0.0572674,0.58,-0.2,0.83,0.53,0.27,-0.29,0.08,-0.41,-0.21,01.04
-0.51,-0.15,0.22,0.35,-0.11,0.15,0.11,0.19,0.09,-0.02,0.21,0.02,-0.28,-0.21,1.23,-0.48,0.04,0.06,0.45,0.48,0.26,0.48,0.29,0.18,-0.41,-0.5,12.01.01
1.15,0.69,-0.1,0.53,-0.5,-0.75,-0.54,-0.64,0.76,1.08,0.74,0.02,0.02,0.05,0.75,-0.09,0.01,0.44,1.49,0.52,-0.36,-0.54,-0.32,-0.05,0.32,0.18,01.01.06
0.08,0.01,-0.03,0.01,-0.46,-0.35,-0.41,-0.30129,0.23,-0.27871,-0.226452,-0.242667,0.21,-0.32,0.36,0.2,-0.0542857,0.11,0.09,-0.17,-0.23,-0.1,-0.07,0.09,0,0.1,14.13.01.01
0.07,0.12,0.02,-0.06,0.39,0.3,0.13,-0.89,-0.07,-0.59,0.06,0.0252632,0.35,0.08,0.47,0.0558633,0.17,0.02,-0.01,0.1,-0.12,-0.17,-0.11,0.1,-0.06,0.01,01.04
-2.94,1.47,-0.55,-0.48,-0.06,0.22,-0.3,0.79,-0.45,0.22,-0.21,0.27,0.01,-0.71,0.3,-0.61,-0.99,-0.01,1.67,0.12,-0.27,-0.6,-0.98,-1.17,-0.22,-0.14,42.01
0.11,-0.25,0.06,-0.11,0.32,0.01,0.29,-0.14,0.66,-0.24,-1.33,-0.67,0.01,-0.52,0.1,0.53,0.148286,-0.17,0.15,0.17,0.09,0.15,-0.02,-0.02,-0.14,0.15,14.10
-0.67,0.24,0.76,-0.51,-0.0725984,0.27,-0.11,0.04,0.1,0.05,-0.49,-0.22,0.1,-0.24,0.01,0.37,0.0317442,-0.01,-0.32,0.18,0.4,0.22,-0.09,-0.09,-1.13,0.73,43.01.03.05
-0.22,-0.09,-0.02,-0.39,0,0.04,-0.02,0.16,0.29,0.2,-0.23,0.23,-0.35,-0.33,-0.08,0,0.04,0.1,-0.43,0.57,0.56,0.47,0.08,-0.1,-0.53,-0.35,32.07
-0.42,-0.25,0.09,0.04,0.18,0.19,0.12,0.03,0.26,0.26,0.18,0.0851136,0.4,0.17,-0.07,0.17,-0.13,-0.06,-0.05,0.01,0.06,-0.05,-0.05,-0.11,0.14,-0.15,42.01
-0.15,0.23,-0.05,-0.24,-0.94,-0.66,-0.58,0.43,0.217241,0.71,-0.0522222,0.38,0.53,-0.00555556,0.09,-0.05,-0.13,-0.21,-0.07,0.56,0.3,0.12,-0.3,0.1,-0.28,0.04,10.03.01
-0.58,-0.13,0.16,0.54,-1,-0.33,-0.45,0.5,0.38,0.79,0.27,0.18,0.19,0.01,0.57,0.2,-0.46,0.51,-0.26,0.27,0.03,-0.24,0.05,-0.01,0.25,0.41,11.02.03.01
0.52,-0.07,-0.11,-0.19,0.2,0.17,0.12,-0.24,-0.01,-0.21,0.14,-0.41,0.59,0.02,-0.01,0.23,0.05,-0.1,-0.09,-0.07,0.17,-0.07,-0.04,0.19,-0.01,0.16,43.01.03.05
0.39,-0.27,0.05,0.13,-0.01,0.28,-0.11,-0.54,0.22,-0.36,-0.12,-1.35,1.14,0.17,0.32,-0.22,0.148286,-0.12,-0.07,-0.33,-0.4,-0.21,0.49,-0.1,0.32,0.3,14.10
-0.04,0.03,0.37,-0.08,-0.09,-0.52,-0.0996617,-0.0476604,0.152283,-0.0568045,0.114633,0.0252632,0.0280755,0.15,0.04,0.02,0.0572674,-0.26,-0.07,0.18,0.33,0.2,0.02,-0.12,-0.2,-0.48,01.04
0.39,-0.44,0.18,0.49,0,0,0.04,0.19,-1.31,0.65,0.39,0.65,0.99,-0.07,-0.09,0.23,0.00409091,0.1,0.08,0.02,-0.1,-0.01,0.05,0.02,0.08,-0.07,16.03.01
-0.17,-0.05,-0.05,0.18,0.2,0.31,0.2,-0.25,0.15,-0.2,-0.38,-0.53,-0.05,0.09,-0.39,0.05,-0.56,-0.25,-0.02,0.11,-0.06,-0.2,0.14,0.17,-0.15,0.12,14.13.01.01
0.15,-0.2,-0.07,-0.07,-0.14,-0.16,0.15,-0.5,0.17,-0.2,-0.83,-0.52,-0.27,-0.1,0.44,0.01,0.0572674,0.05,0.28,-0.36,-0.5,-0.24,0.11,-0.13,0.28,0.34,01.04
-0.51,0.17,-0.04,-0.09,0.13,0,-0.41,0.31,-0.56,0.23,-0.13,-0.16,-0.01,0.28,-0.09,-0.25,-0.0329412,0.09,0.15,0.28,-0.34,-0.09,0.06,0.06,-0.06,0.1,16.01
0.53,-0.13,1,0.2,-0.85,0.02,0.12,-0.51,0.4,0.33,-0.05,0.57,0.12,-0.2,-0.24,0.22,0.28,-0.236667,-0.03,0.24,0.03,-0.08,0.2,-0.27,0,-0.14,42.04
0.19,-0.69,0.07,-0.03,1.44,1.13,0.31,-0.57,0.25,-0.59,-0.86,-0.62,-0.4,-0.27,0.06,-0.02,0.02,-0.14,-0.55,0.41,0.98,0.81,0.07,0.24,-0.66,-0.05,16.19.03
-0.38,-0.26,0.2,0.01,-0.77,-0.57,0.37,0.44,0.29,0.14,-0.74,-0.27,0.04,-0.18,1.07,-0.34,0.06,0.25,-0.44,0.82,0.48,0.36,0.42,-0.31,-0.52,-0.25,12.01.01
-0.27,0.18,-0.4,-0.01,-0.46,0.16,-1.07,2.37,-0.26,0.29,0.74,0.21,0.62,0.1,0.02,0.0202516,-0.32,-0.02,-0.03,0.48,0.15,0.11,-0.06,-0.25,-0.16,0.03,14.04
-0.03,-0.101117,-0.68,0.07,-0.46,-0.1,-0.11,-0.73,-0.2,0.1,0.62,-0.08,0.5,-0.14,-0.14,-0.08,-0.16,0.43,0.04,-0.55,-0.45,-0.35,0.05,0.24,0.12,0.31,11.02.03.04
1.97,-0.99,0.46,0.42,-0.38,-0.47,0.27,0.23,0.55,0.65,0.25,-0.01,-1.02,-0.29,0.19,0.46,0.0905556,0.16,-1.14,-0.05,0.44,0.66,0.62,0.51,-0.41,-0.05,01.06
1.39,0.14,-0.04,0.21,-1.13,-0.38,-0.03,0.21,0.4,0.37,-0.33,-1.22,-0.22,-0.05,0.47,0.0558633,-0.02,0.11,-0.35,-0.23,-0.32,-0.15,0.22,0.28,0.21,0.13,01.04
-0.3,-0.07,-0.19,0,-0.41,-0.36,0.01,0.16,0.04,-0.04,0.8,-0.23,-0.07,0.06,-0.18,0.09,0.0399099,-0.06,-0.41,-0.18,-0.01,0.38,0.18,0.12,-0.41,-0.04,01.05
-0.4,-0.34,-0.1,0.36,0.14,0.04,-0.53,0.2,-0.19,-0.13,0.5,-0.41,0.64,0.29,0.15,-0.18,0.0317442,0.11,-0.1,0.1,-0.12,-0.16,0.08,0.06,0,0.02,43.01.03.05
0.69,0.08,0.09,-0.08,0.24,-0.03,0.04,0.03,-0.08,0.38,0.3,0.35,-0.44,0.36,0.02,-0.7,0.0365672,-0.94,-0.1,-0.17,-0.1,-0.26,-0.24,-0.34,0.03,0,42.01
-0.38,-0.166474,0.16,0.19,-0.39,-0.18,0.25,0.46,0.21,-0.05,-0.35,-0.34,-0.05,-0.05,1.21,-0.56,-0.25,0.26,-0.12,0.61,0.15,0.44,-0.05,0.22,-0.27,-0.47,12.01.01
-0.04,-0.35,-0.01,0.15,-0.13,0.06,0.04,-0.31,0.4,-0.09,0.0552174,-0.13,-0.09,0.27,-0.45,-0.5,0.07,0.2,-0.23,-0.1,-0.15,-0.06,0.27,-0.06,0.09,0.17,11.02.03.01
-0.27,-0.0149804,-0.25,-0.19,0.01,0.32,-0.33,-0.51,0.29,-0.39,-0.2,0.01,0.66,-0.01,0.36,0.02,0.08,0.39,0.5,-0.44,-0.21,-0.62,-0.02,0.09,0.22,0.03,16.01
