@relation 'cellcycle0.names'
@attribute cln3-1                                  numeric
@attribute clb2-2                                  numeric
@attribute alpha0                                  numeric
@attribute alpha14                                 numeric
@attribute alpha77                                 numeric
@attribute alpha112                                numeric
@attribute alpha119                                numeric
@attribute cdc15_10                                numeric
@attribute cdc15_30                                numeric
@attribute cdc15_50                                numeric
@attribute cdc15_160                               numeric
@attribute cdc15_180                               numeric
@attribute cdc15_200                               numeric
@attribute cdc15_210                               numeric
@attribute cdc15_250                               numeric
@attribute cdc28_0                                 numeric
@attribute cdc28_10                                numeric
@attribute cdc28_50                                numeric
@attribute cdc28_60                                numeric
@attribute cdc28_80                                numeric
@attribute cdc28_110                               numeric
@attribute cdc28_120                               numeric
@attribute cdc28_140                               numeric
@attribute cdc28_150                               numeric
@attribute elu0                                    numeric
@attribute elu60                                   numeric
@attribute elu90                                   numeric
@attribute elu390                                  numeric
@attribute class {11.02.03.01,01.04,43.01.03.09,32.01,12.04.01,14.10,20.09.07.03,16.03.03,42.01,01.05,20.03,01.03.01.03,10.01.09.05,11.02.03.04,12.10,01.05.25,16.19.03,11.04.03.01,34.11.03.07,14.04,16.01,43.01.03.05,42.16,12.01.01,01.07.01,20.09.07,32.07,01.05.02.07,01.06,20.09.04,20.01.13,01.06.02.01,11.06.02,10.01.05.01,20.09.13,14.07.02.02,12.07,14.13,10.03.01,10,16.03.01,42.04,34.01.01.01,01.01,11,20.01.01.01,20.01.03,11.04.01,01.03.01,14.07.11,20.09.18,20.01.07,20.01.15,14.01,01.06.06.11,14.13.01.01,10.03.02,20.01.10,01.02,99,32.01.01,14.13.01,02.13.03,14.07.05,01.03.04,16.21.07,14.07,40.01,12.04,10.01.05,42.10,10.03.01.01,01.01.06,10.03.04,01.01.09,20.01,20.09,11.04,18.02,02,01}
@data
0.28,-0.79,-0.04,0.08,0.08,-0.47,-0.2,0.78,0.41,0.01,-0.55,-0.0522222,-0.88,0.22,-0.09,0.2,-0.43,-0.25,-0.23,-0.19,-0.13,0.06,-0.04,0.13,-0.18,0.07,0.36,0.08,10.03.01
-0.01,-0.29,0.28,0.26,-0.22,0.22,-0.35,-0.34,-0.12,-0.31,-0.49,-0.7,-0.17,0.49,0.55,0.27,-0.17,-0.32,-0.04,-0.06,-0.11,-0.21,0.24,0.14,0.83,-0.11,0.01,-0.09,12.01.01
-0.14,-0.22,0.12,0.18,0.01,0.05,-0.08,0.18,-0.28,-0.34,-0.01,0.75,-0.28,0.13,0.06,0.47,0.21,0.37,0.08,0.04,-0.46,-0.04,0.0774797,0.02,0.46,-0.17,-0.37,0.33,14.04
-0.3,-0.09,0.31,0.37,0.1,-1.31,-0.08,-0.18,-0.16,-0.11,-0.43,-0.71,-0.21,0.09,0.49,0.47,-0.2,0.06,-0.16,0.01,0.25,0.1,0.0111165,0.3,0.6,-0.01,0.01,0.24,16.01
-0.45,0.03,-0.39,-0.21,0.08,0,0.0486111,-0.17,0.22,-0.01,0.47,0.29,0.11,-0.31,-0.08,0.23,0.27,0.32,0.06,0.23,0.09,0.13,0.0564,0.13,0.18,0.18,-0.01,0.19,11.04.03.01
-0.01,-0.23,-0.19,-0.1,-0.01,-0.3,-0.05,-0.55,0.12,-0.08,0.15,0.1,-0.13,-0.1,-0.81,-0.83,-0.18,0.35,0.32,0.13,0.04,0.13,0.05,0.3,0.49,-0.21,0.78,-0.12,11.02.03.04
-0.43,-0.2,-0.14,-0.22,0.05,0.08,0,-0.07,0,-0.28,-0.53,0.31,0.1,-0.13,-0.66,0.69,-0.22,0.31,0.43,0.24,-0.22,-0.14,0.08,0.41,0.37,0.31,-0.17,0.07,11.04.03.01
-1.36,0.32,-0.09,-0.3,0.09,-0.27,0.12,0.5,0.24,-0.02,-0.16,0.11,-0.54,0.06,0.37,-0.16,-0.05,-0.26,0.01,-0.1,-0.12,-0.28,0.19,0.27,-0.85,-0.16,0.1,-0.04,01.01.09
-0.12,-0.2,0.1,0.16,-0.15,0.16,-0.18,0.08,0.08,0.2,-0.54,-0.11,-0.75,0.41,0.93,0.08,-0.37,-0.1,0.05,0.14,0.39,-0.21,0.58,0.25,0.81,-0.17,-0.37,0.2,40.01
-0.6,-0.14,-0.06,-0.19,0.23,-0.008125,-0.01,0.06,0.24,0.35,-0.36,0.43,-1.26,0.22,0.05,-0.38,0.05,-0.12,0.12,-0.01,-0.13,0.02,-0.05,-0.03,-0.88,-0.19,0.28,-0.01,12.10
0.52,-1.94,-0.32,0.87,0.92,-0.6,-1.2,1.06,1.62,1.63,1.18,0.08,-1.37,-1.04,0.21,0.06,-0.04,-0.1,-0.17,-0.52,0.16,-0.1085,-0.74,-0.19,-2.42,-1.74,-0.8,0.96,99
-0.09,0.55,0.25,0.08,-0.35,0.09,-0.13,-1.1,-1.67,-1.44,0.27,-0.29,0.76,0.58,0.11,0.03,-0.27,-0.2,-0.02,-0.47,0.0627273,-0.28,-0.22,0.32,0.1,0.26,0.48,0.13,01.05.02.07
-0.34,0.23,-0.46,-0.19,0,0.1,0.02,-0.04,-0.52,-0.5,0.23,0.66,0.65,0.09,0.09,0.25,0.07,-0.46,-0.24,-0.56,-0.11,-0.17,0.11,0.12,0.73,0.23,0.16,0.21,10.03.01
0.62,-0.32,-0.09,0.57,-0.36,-0.3,0.1,0.13,0.26,0.26,-0.06,0.6,0.4,-0.37,-0.33,0.13,-0.01,0.34,0.3,0.04,-0.23,-0.09,-0.23,0.01,0.04,0.02,0.57,-0.24,34.11.03.07
0.39,0.21,0.14,0.03,0.12,-0.14,0,0.21,0.12,0.16,0,-0.43,0.000743243,-0.11,-0.2,0.04,-0.1,0.17,0.2,0.27,0.15,-0.13,0.05,-0.16,0.17,-0.03,0.25,-0.69,14.04
-0.45,-0.27,0.1,0.52,-0.15,0.13,-0.37,-0.05,-0.5,-0.57,-0.33,-0.26,-0.22,0.36,0.95,0.92,0.26,0.11,-0.15,0.06,0.2,-0.19,0.0759091,-0.18,0.07,-0.28,-0.07,0.08,16.19.03
-0.23,-0.3,-0.22,-0.17,-0.24,-0.19,0.07,-0.21,-0.03,0.04,-0.02,0.37,0.28,-0.09,-0.32,-0.59,-0.4,0.48,0.27,0.02,0.01,0.43,-0.03,0.02,0.37,0.01,0.03,0.1,11.02.03.04
-0.69,-0.07,0.37,-0.3,0.08,0.1,0.11,0.21,0.21,0.25,-0.16,-0.84,-0.24,0.18,0.01,-0.88,-0.03,-0.2,-0.02,0.03,0.42,0.26,0.52,0.16,-1.2,-0.12,0.27,-0.16,12.10
0.61,-0.43,0.12,-0.2,-0.01,-0.04,-0.15,-0.17,0.07,0.08,-0.01,0.04,-0.11,-0.17,0.05,0.51,0.19,-0.26,0.34,0.96,0.03,0.11,0.48,-0.56,0.07,-0.04,0.3,-0.21,32.07
0.596667,-0.81,0.31,0.41,0.2,0.02,-0.13,0.05,0.49,-0.26,0.17,-0.08,-0.09,-0.45,0.33,-0.01,0.06,0.04,-0.37,-0.16,0.1,-0.32,-0.19,-0.21,0.49,-0.31,-0.29,0.52,20.01.03
-0.14,0.23,-0.18,-0.41,-0.13,-0.14,0.16,-0.12,0,0.15,0.07,0.28,0.33,-0.26,-0.67,-0.29,-0.09,-0.39,0.06,-0.12,0.23,-0.28,0.58,0.45,-1.54,-0.76,0.37,-0.1,12.01.01
-0.1,-0.43,0.07,0.35,-0.06,-0.15,0.02,-0.5,-0.26,0.44,0,0.28,-0.16,-0.55,-0.7,0.27,-0.5,0.27,0.33,0.53,-0.03,-0.1,0.02,-0.08,1.43,0.13,0.13,-0.03,20.03
-0.84,-0.22,-0.11,-0.39,0.03,-0.01,0.21,-0.26,-0.12,0.1,-0.09,-0.21,-0.43,0,-0.02,-0.7,-0.19,-0.01,0.08,-0.31,0.08,-0.187812,-0.02,0.02,-0.99,-0.82,0.2,-0.04,12.01.01
-0.34,-1.25,0.28,0.11,-0.16,0.05,-0.16,-0.53,0.27,0.02,0.18,0.38,0.4,-0.51,-0.39,0.96,0.17,-0.15,0,0.06,-0.32,-0.18,-0.39,-0.35,0.54,-0.04,0.19,-0.4,42.01
-0.36,-1,1.46,-0.15,-0.37,-0.37,-0.12,0.03,0.09,1.31,-0.39,-0.48,-0.33,-0.08,0.41,-0.08,-0.8,0.45,0.38,-0.16,0.05,0.08,0,-0.06,0.19,-0.12,-0.04,0.05,01.04
-0.4,-0.14,-0.07,0.3,0.02,-0.02,-0.18,-0.75,-1.51,-0.96,-0.18,0.06,0.16,0.43,0.94,0.52,-0.55,-0.13,-0.22,0.51,0.68,0.43,0.82,0.87,-0.62,-0.2,0.08,0.21,01.01
-0.45,-0.0648,-0.0485185,0.0285185,-0.0159259,0.0633333,-0.105185,-0.22,0.32,0.04,-0.26,0.07,-0.8,-0.44,-0.44,-0.115926,-0.226296,-0.0974074,-0.0777778,-0.00925926,0.087037,0.0770833,0.0890476,0.0676923,0.183704,-0.0265385,-0.0677778,0.0211111,20.09.13
-0.22,-0.45,0.09,0.24,0.09,0.09,0.02,-0.14,-0.1,-0.15,0.01,0.04,0.24,-0.18,0.2,1.08,0.62,0,-0.18,-0.09,0.09,0.04,-0.38,-0.43,0.08,-0.04,0.16,-0.03,01.04
-0.2,1.09,0.21,0.16,-0.06,-0.44,-0.52,-1.41,-0.32,-0.1,-0.04,-0.03,-0.2,0.66,1.67,-0.04,-0.3,-0.21,0.04,-0.55,-0.21,-0.26,-0.05,0.13,4.38,-0.02,-0.26,-0.32,32.07
-0.62,-0.15,0.1,-0.27,0.04,0.04,0.04,0.521081,0.579189,0.361622,-0.412105,-0.302368,-0.272162,0.106757,0.0192308,-0.42,0.5,0.38,0.23,0.26,0.01,-0.1,-0.0172222,-0.13,-0.64,-0.16,-0.13,-0.01,11.04.01
-0.6,-0.07,0.28,-0.59,0.2,0.27,0.26,-0.181158,-0.105625,-0.0440415,-0.151526,-0.145815,-0.256995,0.106804,0.0700505,-0.44,0.15,-0.04,0.49,0.03,-0.3,-0.37,0.18,-0.22,-0.63,-0.33,0.25,0.13,12.01.01
-0.67,0.18,0.16,0.07,-0.02,0.01,-0.17,-0.181158,-0.08,-0.2,0.18,0,-0.68,-0.28,0.28,1.1,0.22,-0.52,-0.34,0.74,0.43,-0.73,-0.1,0.03,0.28,-0.17,0.05,0.45,12.01.01
0.23,0.14,0.09,0.1,0,0.01,-0.28,0.05,0.18,0.2,0.05,0.18,0.04,-0.15,0.22,0.8,0.35,0.13,-0.33,0,0.3,-0.04,-0.2,-0.31,-0.09,-0.14,-0.26,0.09,01.02
-0.12,-0.62,-0.02,-0.32,-0.15,0.3,-0.12,-0.0725984,0.12,0.0167647,0.2,0.0965116,-0.0183871,-0.11597,-1.53,-0.1,-0.11,0.56,0.12,-0.08,-0.22,0.23,-0.26,-0.32,-0.83,-0.42,-0.53,0.38,43.01.03.05
0.28,-0.4,-0.36,-0.34,0.2,-0.27,0.07,-0.45,-0.2,-0.08,0.27,0.34,0.41,-0.02,-0.18,-0.12,-0.15,0.53,0.14,0.08,0.12,0.17,-0.03,-0.22,-0.55,-0.07,-0.17,0,10.03.01
0.12,-0.22,-0.04,-0.14,0.02,-0.27,-0.09,0.28,0.11,0.39,-0.36,0.17,-0.32,-0.52,-0.47,-0.23,0.08,0.14,0.03,0.04,0.21,0.15,0.0759091,-0.11,-0.62,-0.2,0.2,-0.01,16.19.03
-0.04,-0.45,-0.21,-0.1,0.05,-0.35,-0.3,-0.49,0.17,0.17,0.7,1.37,0.19,-0.54,-0.54,0.53,0.05,-0.33,-0.27,0.05,0.52,-0.22,-0.09,-0.22,-1.07,0.21,-0.48,0.2,01.04
-0.03,-0.69,-0.06,0.07,0.14,0.24,-0.13,-0.22,-0.05,0.52,0.11,0.52,-0.22,-0.22,-0.36,-0.52,-0.22,0.12,-0.16,-0.03,0.57,0.4,0.48,-0.16,0.19,-0.14,-0.08,0.08,43.01.03.05
0.38,0.12,-0.07,0.47,-0.1,0.17,-0.34,-0.52,-0.25,-0.02,-0.09,-0.05,-0.12,-0.14,0.43,0.5,-0.5,0.12,-0.27,0.23,0.11,-0.01,0.0111165,-0.03,0.93,-0.03,-0.02,0.09,16.01
-0.25,-0.1,-0.05,0.33,-0.06,0.25,-1.31,0.07,-0.38,-0.31,-0.05,-0.02,0.07,0.24,0.05,0.16,-0.04,-0.32,0.11,0.27,-0.05,-0.01,0.05,-0.03,-0.79,0.1,-0.13,-0.06,11.04
-0.23,0.04,-0.08,0.06,-0.17,-0.36,0.09,-0.06,-0.01,-0.47,0.77,0.25,0.43,-0.37,-0.58,-0.52,0.23,0.21,0.23,0.17,-0.19,-0.11,-0.14,-0.32,0.16,-0.24,-0.08,0.11,10.03.01
0.12,-0.32,-0.31,0.11,0.31,-0.29,-0.17,-0.21,0.01,0.07,0.24,0.54,0.19,-0.42,-0.35,-0.34,-0.3,0.18,0,0.12,0.49,0.47,0.15,-0.09,-0.39,0.65,-0.3,0.31,16.01
-0.29,0,-0.05,-0.71,0.07,-0.02,0.13,1.31,0.91,0.36,-0.41,-0.34,0.17,0.31,-0.45,-0.15,0.51,0.43,0.34,0.26,-0.15,0.22,0.0759091,-0.15,-0.93,0.75,0.42,-0.15,16.19.03
-1.03,-0.12,-0.09,-0.93,0.1,0.12,0.21,0.96,0.92,0.33,-0.56,0.34,0.12,0.1,-0.44,-0.32,0.32,0.21,0.16,0.15,-0.19,-0.4,0.04,-0.07,-1.16,0.36,0.13,-0.16,16.01
-0.23,-0.27,-0.18,0.14,0.11,0.01,0.08,-0.19,-0.12,-0.03,0.28,0.8,0.3,-0.68,-0.07,-0.200142,-0.93,0.38,0.14,0.26,0.17,0.2,0.38,-0.04,0.63,0.63,-0.03,0.32,43.01.03.05
0.37,0.04,-0.1,0.01,-0.1,0.12,-0.7,0.88,0.23,-0.16,-0.52,-0.04,-0.29,0.41,-0.07,-0.04,0.02,0,-0.21,-0.09,0.16,0,0.05,-0.02,-0.76,0.13,-0.05,-0.58,20.01.15
0.18,-0.27,-0.24,0.15,0.18,-0.32,-0.2,-0.44,-0.44,-0.16,0.51,0.6,0.03,-0.5,-0.24,0.03,-0.13,-0.12,-0.13,-0.21,0.12,-0.09,-0.23,-0.28,-0.41,-0.34,-0.3,0.36,14.07
-0.03,0.24,0.35,-0.24,-0.1,0.31,0.02,0.26,0.23,0.2,-0.58,-0.37,-0.43,0.3,0.7,-0.31,0.09,-0.18,0.21,0.15,0.13,-0.13,0.43,-0.13,0.04,0,-0.29,-0.01,01.04
-0.3,0.46,0.22,-0.04,-0.04,0.39,0.06,-0.33,-0.11,0.21,-0.45,-0.35,-0.22,0.23,-0.03,-0.21,-0.16,-0.29,-0.06,-0.42,0.03,-0.31,0.1,0.28,-1.09,0.15,-0.25,-0.15,12.01.01
-0.17,-0.6,0.19,-0.34,0.22,0.39,0.15,0.00308357,0.0985319,0.0991365,-0.0980737,0.027194,-0.0210703,-0.0570868,-0.0200545,-0.02,0.02,0.57,0.16,-0.13,-0.21,0.34,-0.36,-0.04,-0.07,-0.21,-0.1,0.12,11.02.03.04
-0.22,-0.36,-0.26,-0.37,0.07,0.47,0,-0.95,-0.71,-0.4,0.18,0.06,0.08,0.4,-0.07,-0.89,-1.02,0.61,0.71,0.26,-0.33,-0.08,0.0310811,0.14,-0.72,0.11,-0.46,-0.05,32.01
0.15,-0.29,-0.1,-0.27,-0.08,-0.1,0.04,0.08,0.29,0.24,-0.06,-0.15,0.12,0.03,-0.02,-0.18,0.01,0.27,0.41,0.08,-0.24,-0.05,0.6,-0.14,-0.39,0.09,0.02,0.18,01.01.09
0.08,-0.34,0.1,-0.74,0.01,-0.17,0.11,0.38,-0.07,0.18,0.24,0.26,0.36,-0.07,-0.8,-0.2,0.16,0.41,0.12,-0.13,0.03,0.06,0.06,0.02,-0.68,0.51,0.04,0.23,34.11.03.07
0.21,-0.23,-0.27,-0.02,-0.07,0.13,0.49,0.23,0.2,0.35,-0.47,-0.36,-0.1,0.28,0.61,-0.09,-0.27,0.43,-0.22,0.28,0.13,-0.27,0.38,0.0720703,0.31,-0.41,-0.07,-0.16,16.01
0.58,-0.25,-0.05,0.32,-0.27,-0.54,0.00914286,-0.27,0.15,-0.36,-0.02,0.74,0.67,-0.51,-0.6,0.82,0.99,0.49,-0.15,0.01,-0.09,-0.27,0.11,-0.33,-0.04,-0.02,0.37,-0.06,16.03.01
-0.15,-0.319,0.033,0.076,-0.062,0.021,-0.046,-0.21,-0.15,0.13,0.15,0.26,-0.22,0.05,0.02,-0.54,-0.2,0.43,-0.35,-0.08,0.26,0.3,0.04625,0.38,-0.226,0.002,0.108,-0.094,16.21.07
-0.2,0.07,0.06,0.02,-0.14,0.15,-0.21,0.04,0.17,0.28,-0.22,-1.3,0.15,0.23,0.09,-0.16,-0.14,0.15,-0.49,0.2,0.22,0.32,-0.000535714,0.16,0.04,-0.09,-0.21,-0.07,01.05
-0.84,-0.15,-0.49,-0.79,0.04,0.36,0.23,-0.69,-0.74,-0.15,-0.47,-0.47,-0.69,0.31,0.1,-0.29,-0.33,0.06,0.26,0.2,0.03,-0.21,0.04625,0.15,-0.27,0.24,0.19,-0.42,16.21.07
-0.84,-0.27,0.06,-0.26,0.14,-0.05,-0.08,-0.69,-0.33,-0.31,-0.11,0.04,-0.75,0.05,1.37,0.42,-0.05,-0.02,-0.18,0.02,0.41,0.18,0.0963636,0.15,0.52,0.08,0.17,0.08,14.10
-0.49,0.59,-0.23,-0.66,-0.25,0.74,0.44,0.17,-0.43,-0.41,-0.86,-0.95,-0.55,0.83,0.23,-1.14,-0.7,0.51,0.94,1.09,-0.23,-0.4,0.0113043,0.21,-0.17,-0.12,-0.38,0.44,11.02.03.04
-0.09,-0.34,0.1,0.67,-0.46,0.06,-0.36,0.4,-1.4,-0.38,-0.19,0.09,0.48,0.01,0.68,0.32,0.1,-0.39,-0.69,0.21,0.7,-0.0194444,0.4,0.36,0.82,0.46,-0.15,-0.08,20.01.15
0.14,-0.22,0.13,0.43,-0.27,0.07,0.21,-0.06,-0.18,-0.38,0.08,0.05,0.69,-0.03,-0.01,1.03,0.08,0.12,-0.36,0.18,0.08,0.24,-0.14,-0.1,1.38,-0.0752055,-0.12,0.15,01.04
0.2,-0.34,-0.09,0.1,0.07,0.13,0.11,0.16,-0.03,-0.07,0.46,0.18,0.47,-0.48,-0.77,-0.23,0.19,0.46,0.21,0.23,0.04,0,-0.35,-0.32,0.38,-0.04,-0.2,0.01,20.09
-0.54,-0.17,0.08,0.34,-0.12,-0.11,0.06,-0.38,-0.25,-0.12,-0.09,0.67,-0.44,0.01,-0.09,-0.4,-0.41,0.16,0.09,-0.17,0.11,0.25,0.55,0.36,0.14,0.02,0.02,0.48,01.01.09
-0.04,0.57,0.08,-0.56,0.22,0.18,0.31,0.15,0.08,-0.83,-0.15,0.09,0.64,0.02,-0.38,-0.34,-0.71,0.73,0.43,0.33,-0.41,0.03,0.0778947,1.02,0.55,0.4,0.21,0.01,01.05.25
1.22,-0.67,-0.98,-0.98,-0.38,0.22,0.17,-2.04,-1.17,0.06,-0.24,0.27,0.66,0.44,-0.89,-1.29,-0.8,0.31,0.56,0.1,0.05,0.18,-0.00318841,0.03,-1.76,-1.48,-0.59,0.36,10.03.01
-0.27,-0.12,-0.08,-0.05,0.14,-0.23,0.05,0.59,0.44,-0.08,-0.44,-0.41,-0.09,0.07,0.29,-0.06,0.15,0.14,0.1,0.27,-0.03,-0.08,-0.02,-0.26,0.0701562,0.05,0.2,0,11.02.03.04
1.21,-0.45,-0.3,0.61,-0.03,-0.32,0.02,-1.22,-0.83,-0.66,-0.21,0.01,-0.22,0.24,0.74,0.86,-0.45,0.07,-0.29,0.45,-0.2,0.09,-0.8,-0.93,0.24,-0.37,0.25,0.31,01.05
-1.94,0.64,-0.1,-0.13,-0.02,-0.13,-0.01,-0.73,-0.53,-0.72,-0.21,0.8,0.58,-0.1,-0.18,0.52,-0.47,0.14,0.39,0.72,-0.13,-0.15,-0.13,0.05,-0.42,-0.25,-0.57,0.77,01.05.02.07
0.25,-0.32,-0.12,-0.12,0.13,-0.05,0.08,-0.19,-0.28,-0.36,0.07,0.09,-0.04,-0.19,-0.75,0.46,0.34,0.43,-0.34,0.41,0.13,-0.24,0.0111165,-0.09,-0.32,-0.33,-0.12,0.24,16.01
0.49,-0.45,0.07,0.44,0.14,-0.38,-0.19,0.2,0.39,0.5,-0.09,-0.53,-0.14,-0.21,0.29,-0.45,0.05,-0.18,-0.11,0.09,0.25,0.04,0.02,-0.3,0.05,-0.28,-0.26,0.03,10.03.02
0.39,-0.09,-0.37,-0.0427536,0.0784559,-0.59,-0.41,-0.29,-0.21,-0.39,0.67,0.37,0.32,-0.73,-0.68,0.68,-0.32,1.07,-0.02,0.15,0.38,0.0768841,-0.69,-0.69,0.54,0.25,0.82,0.45,43.01.03.05
0.12,-0.27,0.44,0.24,-0.14,0.21,-0.23,0.02,0.22,0.2,-0.52,-0.3,-0.04,-0.12,0.44,0.45,0.03,-0.5,0.02,0.16,0.11,-0.35,0.41,-0.0277528,0.81,-0.12,0.19,-0.12,10.03.01
-0.06,-0.6,-0.06,0,-0.23,0.06,-0.2,-0.37,-0.21,0.06,-0.43,-0.1,0.01,-0.09,0.66,0.32,0.43,0.09,-0.05,0.24,0.07,-0.22,0.27,-0.46,0.13,-0.26,0.06,-0.01,42.01
-0.07,-0.6,-0.12,0.05,0.22,0.21,0,-0.45,-0.37,-0.26,-0.25,0.63,-0.11,0.32,1.11,0.12,-0.1,0.48,0.15,0.4,0.12,0.43,0.61,0.15,-0.39,0.05,-0.47,0.22,01.05
-0.43,0.06,0.31,0.63,-0.31,-0.43,-0.69,0.49,0.05,-0.12,0.04,0.24,0.37,0.28,0.31,0.36,0.22,-0.11,-0.64,-0.12,0.75,0.5,0.34,0.0458333,0.81,0.68,0.47,0.31,32.01.01
-0.2,-0.43,0.28,0.66,-0.24,-0.03,-0.05,-0.32,-0.91,-0.35,0.35,0.55,-0.86,-0.38,0.04,1.13,-0.11,0.24,-0.14,0,0.26,0.42,0.1,0.15,0.37,0.59,-0.51,0.24,14.13.01
-0.43,0.11,-0.02,-0.16,-0.02,-0.3,-0.13,0.33,0.4,0.36,-0.47,-0.78,-0.45,0.3,0.47,-0.7,-0.12,0.06,0.28,0.12,0.02,-0.24,0.18,-0.16,-0.33,-0.31,-0.13,-0.02,16.01
-0.3,-0.51,0.06,0.11,-0.01,0.23,-0.36,0.15,0.62,0.85,-0.39,-0.44,-0.22,0.34,0.41,0.36,0.47,0.8,-0.03,0.24,0.2,-0.64,0,-0.72,0.39,-0.1,-0.43,0.03,11.06.02
0.45,-0.43,-0.24,-0.57,0.27,-0.14,0.03,-1.16,-0.37,-0.44,-0.05,0.06,0.12,0.21,0.11,-0.32,-0.84,0.6,0.03,0.03,0.11,0.17,-0.13,-0.06,0.34,-0.09,-0.03,0.27,42.01
0.11,-0.0563158,-0.04,-0.43,1.34,-0.135476,-0.29,-0.73,1.28,0.25,1.42,-0.29,-1.19,-0.51,0.4,-0.2,0.09,-0.03,-0.51,-0.31,0.79,0.78,-0.34,-0.4,-0.34,-0.28,-0.38,0.92,34.11.03.07
-0.14,2.33,-0.68,0.91,-0.57,-0.23,-0.63,-1.32,-1.63,-1.84,-0.87,-0.99,0.78,1.17,0.53,0.01,0.43,-1.04,-0.1,1.42,-0.39,-0.89,0.0686486,0.52,0.16,0.57,0.56,-0.33,34.11.03.07
0.73,-0.56,-0.06,-0.06,0.12,0.08,0.03,0.27,0.29,0.32,-0.21,-0.34,-0.37,0.25,0.14,-0.74,-0.24,0.27,0.07,0.06,0.01,-0.03,-0.06,-0.21,-1.41,-0.35,-0.35,0.07,10.03.01
0.07,-0.45,-0.44,-0.01,-0.02,-0.57,-0.07,-0.26,0.19,-0.18,0.39,0.114633,0.0252632,0.52,-0.68,-0.17,-0.05,0.15,-0.18,0.11,0.14,-0.01,0.00718062,-0.24,-0.63,-0.14,0.17,0.15,01.04
-0.71,-0.64,-0.24,0.02,0.12,-0.05,-0.18,0.08,-0.22,-0.56,0.05,0.41,-0.15,-0.05,0.16,0.09,0.45,-0.08,-0.28,-0.15,-0.05,-0.13,0.223313,0.12,-0.21,-0.18,0.15,0.02,12.01.01
0.06,0.32,0.29,-0.09,0,0.29,-0.03,-0.31,-0.15,-0.49,-0.17,-0.01,0.06,-0.03,0.38,-0.05,-0.32,-0.01,-0.42,0.44,0.36,0.45,0.0583333,0.41,-0.05,-0.06,-0.08,-0.09,01.07.01
0.16,-0.49,-0.21,0.03,-0.08,0.21,-0.18,-0.51,-0.8,-0.29,-0.49,0.19,0.53,0.05,0.28,0.14,-0.48,0.73,0.06,0.08,-0.22,0.04,0.295714,-0.17,0.09,0,-0.26,-0.19,12.04
0.19,-0.51,0.2,-0.02,-0.11,0.04,-0.04,0.31,0.05,0.1,-0.36,-0.18,0.05,0,0.18,-0.29,0.13,0.33,0.28,0.39,0.17,0.31,0.0470833,0.19,-0.57,-0.15,0.06,-0.12,20.09.18
-0.67,-0.09,-0.42,-0.31,-0.24,-0.1,-0.14,-0.49,-0.87,-0.24,0.09,1.05,0.4,0.01,-0.49,-0.32,-0.46,0.1,0.01,0.13,-0.01,0.21,0.00718062,0.15,-0.23,-0.16,-0.15,-0.02,01.04
0.01,-0.58,0.11,0.03,0.11,0.11,0.16,-0.3,0.04,-0.1,-0.37,-0.26,-0.07,-0.19,0.02,0.23,-0.11,0.31,0.18,0.36,0.16,0.33,0.2,0.13,0.35,-0.25,-0.28,0.21,14.04
0.01,-0.17,0.28,0.04,0.02,-0.09,0.11,-0.33,-0.23,-0.12,-0.06,0.32,-0.0060301,-0.33,-0.99,-0.15,0.03,-0.18,-0.02,0.63,0.26,0.31,0.26,0.0676312,0.73,-0.06,-0.4,0.07,18.02
1.06,-0.74,-1.92,-0.87,-0.25,0.88,-0.04,-0.36,-0.54,0.15,-0.13,0.39,0.31,0.51,-0.94,-0.89,-0.79,-0.08,-0.06,-0.55,0.0756934,-0.26,0.01,0.16,-1.69,-1.64,-1.43,0.65,43.01.03.05
0.26,-0.27,-0.14,0.82,0.03,-0.24,0.05,-0.63,-0.54,-0.8,0.57,0.64,-0.0210703,-0.5,-0.14,-0.0895312,-0.78,-0.29,-0.78,0.05,0.54,0.37,0.57,0.5,0.82,0.48,-0.26,0.58,11.02.03.04
-1.03,-0.15,0.21,0.27,-0.34,-0.07,-0.29,-0.87,-0.94,-0.46,-0.36,0.27,-0.4,0.11,0.24,0.26,-0.06,0.22,0.04,0.13,-0.00153846,-3.3,0.11,0.52,1.16,0.37,-0.3,-0.1,02.13.03
-0.76,0.18,0.1,0.07,-0.09,-0.12,-0.27,-0.21,-0.45,-0.14,-0.29,-0.62,-0.72,0.26,0.74,0.02,-0.4,-0.45,-0.32,0.02,0.34,0.09,0.03,0.21,0.15,0.33,0.1,0.01,01.06.06.11
0.48,-0.18,-0.56,-0.04,-0.13,0.34,-0.59,0.1,0.11,0.73,0.33,-0.14,-0.07,-0.12,0.11,-0.64,-0.42,-0.02,-0.42,-0.44,0.51,-0.0155072,-0.12,-0.22,-0.34,-0.38,0.01,-0.05,16.03.01
0.6,-0.58,-0.47,-0.36,0.12,-0.02,-0.04,0.06,0.25,0.31,-0.07,0.34,0.07,-0.07,-0.09,-1.05,-0.58,0.43,0.02,-0.14,0.16,0.14,0.05,-0.24,-0.09,-0.5,-0.2,-0.02,11.02.03.04
-0.56,0.3,0.08,-0.17,-0.17,0.27,-0.07,0.12,0.26,0.31,-0.52,-0.56,-0.38,0.22,0.32,-0.14,-0.18,-0.17,0.01,0.16,0.12,-0.13,0.14,0.24,0.21,-0.23,0.09,-0.27,16.01
